source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,latitude,longitude
113939,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,n2o,0.6624852578706454,5.7746920364197274e-09,T of N2O per VKT,183.30815262112816,km,,1.1472217976170762e+08,vehicle km traveled (VKT),,,Sibi Urban Area in Sibi Division,,29.548862878353404,67.87728813629877
113939,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2,19704.847072065728,0.000171761442408,T of CO2 per VKT,183.30815262112816,km,,1.1472217976170762e+08,vehicle km traveled (VKT),,,Sibi Urban Area in Sibi Division,,29.548862878353404,67.87728813629877
113939,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,ch4,2.414273945323272,2.10445264406414e-08,T of CH4 per VKT,183.30815262112816,km,,1.1472217976170762e+08,vehicle km traveled (VKT),,,Sibi Urban Area in Sibi Division,,29.548862878353404,67.87728813629877
113939,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_20yr,20084.883147953617,5.7746920364197274e-09,,183.30815262112816,km,,1.1472217976170762e+08,vehicle km traveled (VKT),,,Sibi Urban Area in Sibi Division,,29.548862878353404,67.87728813629877
113939,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_100yr,19957.65091103508,5.7746920364197274e-09,,183.30815262112816,km,,1.1472217976170762e+08,vehicle km traveled (VKT),,,Sibi Urban Area in Sibi Division,,29.548862878353404,67.87728813629877
4794061,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Gujranwala,,32.38345146250006,74.14858480862935
4794061,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2,-42831.411415338,,,,N/A,,,N/A,,,Gujranwala,,32.38345146250006,74.14858480862935
4794061,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Gujranwala,,32.38345146250006,74.14858480862935
4794061,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2e_20yr,-42831.411415338,,,,N/A,,,N/A,,,Gujranwala,,32.38345146250006,74.14858480862935
4794061,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2e_100yr,-42831.411415338,,,,N/A,,,N/A,,,Gujranwala,,32.38345146250006,74.14858480862935
4794061,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Gujranwala,,32.38345146250006,74.14858480862935
4794061,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2,19764.086967819,,,,N/A,,,N/A,,,Gujranwala,,32.38345146250006,74.14858480862935
4794061,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Gujranwala,,32.38345146250006,74.14858480862935
4794061,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2e_20yr,19764.086967819,,,,N/A,,,N/A,,,Gujranwala,,32.38345146250006,74.14858480862935
4794061,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2e_100yr,19764.086967819,,,,N/A,,,N/A,,,Gujranwala,,32.38345146250006,74.14858480862935
3289983,PAK,wastewater-treatment-and-discharge,1-1-2021,12-31-2021,Yearly,n2o,57.20876940890679,0.00015682918318508577,T of N2O per T of BOD,364783.95313320274,population served,1,364783.95313320274,T of BOD,,,,domestic centralized aerobic secondary,32.833,74.036
3289983,PAK,wastewater-treatment-and-discharge,1-1-2021,12-31-2021,Yearly,co2,0,0,T of CO2 per T of BOD,364783.95313320274,population served,1,364783.95313320274,T of BOD,,,,domestic centralized aerobic secondary,32.833,74.036
3289983,PAK,wastewater-treatment-and-discharge,1-1-2021,12-31-2021,Yearly,ch4,130.2169277499594,0.0003569700000000001,T of CH4 per T of BOD,364783.95313320274,population served,1,364783.95313320274,T of BOD,,,,domestic centralized aerobic secondary,32.833,74.036
3289983,PAK,wastewater-treatment-and-discharge,1-1-2021,12-31-2021,Yearly,co2e_20yr,26139.52181082827,0.00015682918318508577,,364783.95313320274,population served,1,364783.95313320274,T of BOD,,,,domestic centralized aerobic secondary,32.833,74.036
3289983,PAK,wastewater-treatment-and-discharge,1-1-2021,12-31-2021,Yearly,co2e_100yr,19159.89448343045,0.00015682918318508577,,364783.95313320274,population served,1,364783.95313320274,T of BOD,,,,domestic centralized aerobic secondary,32.833,74.036
3289983,PAK,wastewater-treatment-and-discharge,1-1-2022,12-31-2022,Yearly,n2o,58.30218982415472,0.0001568291831850857,T of N2O per T of BOD,371756,population served,1,371756,T of BOD,,,,domestic centralized aerobic secondary,32.833,74.036
3289983,PAK,wastewater-treatment-and-discharge,1-1-2022,12-31-2022,Yearly,co2,0,0,T of CO2 per T of BOD,371756,population served,1,371756,T of BOD,,,,domestic centralized aerobic secondary,32.833,74.036
3289983,PAK,wastewater-treatment-and-discharge,1-1-2022,12-31-2022,Yearly,ch4,132.70573932,0.00035696999999999997,T of CH4 per T of BOD,371756,population served,1,371756,T of BOD,,,,domestic centralized aerobic secondary,32.833,74.036
3289983,PAK,wastewater-treatment-and-discharge,1-1-2022,12-31-2022,Yearly,co2e_20yr,26639.12155905024,0.0001568291831850857,,371756,population served,1,371756,T of BOD,,,,domestic centralized aerobic secondary,32.833,74.036
3289983,PAK,wastewater-treatment-and-discharge,1-1-2022,12-31-2022,Yearly,co2e_100yr,19526.09393149824,0.0001568291831850857,,371756,population served,1,371756,T of BOD,,,,domestic centralized aerobic secondary,32.833,74.036
112889,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,n2o,0.5716953963057225,5.7746920364199475e-09,T of N2O per VKT,127.184664773812,km,,9.900015320300063e+07,vehicle km traveled (VKT),,,Shahdadpur Urban Area in Mirpur Khas Division,,25.92649156222864,68.63655866959908
112889,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2,17004.409112764653,0.000171761442408,T of CO2 per VKT,127.184664773812,km,,9.900015320300063e+07,vehicle km traveled (VKT),,,Shahdadpur Urban Area in Mirpur Khas Division,,25.92649156222864,68.63655866959908
112889,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,ch4,2.0834113417081235,2.1044526440641675e-08,T of CH4 per VKT,127.184664773812,km,,9.900015320300063e+07,vehicle km traveled (VKT),,,Shahdadpur Urban Area in Mirpur Khas Division,,25.92649156222864,68.63655866959908
112889,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2e_20yr,17332.363391647054,5.7746920364199475e-09,,127.184664773812,km,,9.900015320300063e+07,vehicle km traveled (VKT),,,Shahdadpur Urban Area in Mirpur Khas Division,,25.92649156222864,68.63655866959908
112889,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2e_100yr,17222.56761393903,5.7746920364199475e-09,,127.184664773812,km,,9.900015320300063e+07,vehicle km traveled (VKT),,,Shahdadpur Urban Area in Mirpur Khas Division,,25.92649156222864,68.63655866959908
112889,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,n2o,0.6396107090323466,5.774692036419908e-09,T of N2O per VKT,149.47883296351665,km,,1.1076100768637374e+08,vehicle km traveled (VKT),,,Shahdadpur Urban Area in Mirpur Khas Division,,25.92649156222864,68.63655866959908
112889,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2,19024.47044277992,0.000171761442408,T of CO2 per VKT,149.47883296351665,km,,1.1076100768637374e+08,vehicle km traveled (VKT),,,Shahdadpur Urban Area in Mirpur Khas Division,,25.92649156222864,68.63655866959908
112889,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,ch4,2.330912954848002,2.1044526440641626e-08,T of CH4 per VKT,149.47883296351665,km,,1.1076100768637374e+08,vehicle km traveled (VKT),,,Shahdadpur Urban Area in Mirpur Khas Division,,25.92649156222864,68.63655866959908
112889,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_20yr,19391.38448512073,5.774692036419908e-09,,149.47883296351665,km,,1.1076100768637374e+08,vehicle km traveled (VKT),,,Shahdadpur Urban Area in Mirpur Khas Division,,25.92649156222864,68.63655866959908
112889,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_100yr,19268.545372400244,5.774692036419908e-09,,149.47883296351665,km,,1.1076100768637374e+08,vehicle km traveled (VKT),,,Shahdadpur Urban Area in Mirpur Khas Division,,25.92649156222864,68.63655866959908
114592,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,n2o,0.616883109635885,5.7746920364200525e-09,T of N2O per VKT,132.95724198979997,km,,1.0682528275885582e+08,vehicle km traveled (VKT),,,Risalpur Urban Area in Peshawar Division,,34.06221093577874,71.99258691051861
114592,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2,18348.464652308157,0.000171761442408,T of CO2 per VKT,132.95724198979997,km,,1.0682528275885582e+08,vehicle km traveled (VKT),,,Risalpur Urban Area in Peshawar Division,,34.06221093577874,71.99258691051861
114592,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,ch4,2.2480874875477777,2.10445264406418e-08,T of CH4 per VKT,132.95724198979997,km,,1.0682528275885582e+08,vehicle km traveled (VKT),,,Risalpur Urban Area in Peshawar Division,,34.06221093577874,71.99258691051861
114592,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2e_20yr,18702.340958961457,5.7746920364200525e-09,,132.95724198979997,km,,1.0682528275885582e+08,vehicle km traveled (VKT),,,Risalpur Urban Area in Peshawar Division,,34.06221093577874,71.99258691051861
114592,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2e_100yr,18583.866748367684,5.7746920364200525e-09,,132.95724198979997,km,,1.0682528275885582e+08,vehicle km traveled (VKT),,,Risalpur Urban Area in Peshawar Division,,34.06221093577874,71.99258691051861
114592,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,n2o,0.6373911873909265,5.774692036420054e-09,T of N2O per VKT,132.74245636153074,km,,1.1037665443819387e+08,vehicle km traveled (VKT),,,Risalpur Urban Area in Peshawar Division,,34.06221093577874,71.99258691051861
114592,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2,18958.453374478333,0.000171761442408,T of CO2 per VKT,132.74245636153074,km,,1.1037665443819387e+08,vehicle km traveled (VKT),,,Risalpur Urban Area in Peshawar Division,,34.06221093577874,71.99258691051861
114592,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,ch4,2.322824422754156,2.104452644064181e-08,T of CH4 per VKT,132.74245636153074,km,,1.1037665443819387e+08,vehicle km traveled (VKT),,,Risalpur Urban Area in Peshawar Division,,34.06221093577874,71.99258691051861
114592,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_20yr,19324.09418351329,5.774692036420054e-09,,132.74245636153074,km,,1.1037665443819387e+08,vehicle km traveled (VKT),,,Risalpur Urban Area in Peshawar Division,,34.06221093577874,71.99258691051861
114592,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_100yr,19201.681336434143,5.774692036420054e-09,,132.74245636153074,km,,1.1037665443819387e+08,vehicle km traveled (VKT),,,Risalpur Urban Area in Peshawar Division,,34.06221093577874,71.99258691051861
4794075,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Lahore,,31.16918563900009,73.95672055247658
4794075,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2,-20694.599078188,,,,N/A,,,N/A,,,Lahore,,31.16918563900009,73.95672055247658
4794075,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Lahore,,31.16918563900009,73.95672055247658
4794075,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2e_20yr,-20694.599078188,,,,N/A,,,N/A,,,Lahore,,31.16918563900009,73.95672055247658
4794075,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2e_100yr,-20694.599078188,,,,N/A,,,N/A,,,Lahore,,31.16918563900009,73.95672055247658
4794075,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Lahore,,31.16918563900009,73.95672055247658
4794075,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2,19171.020080952,,,,N/A,,,N/A,,,Lahore,,31.16918563900009,73.95672055247658
4794075,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Lahore,,31.16918563900009,73.95672055247658
4794075,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2e_20yr,19171.020080952,,,,N/A,,,N/A,,,Lahore,,31.16918563900009,73.95672055247658
4794075,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2e_100yr,19171.020080952,,,,N/A,,,N/A,,,Lahore,,31.16918563900009,73.95672055247658
115233,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,n2o,0.6171570425757456,5.774692036419859e-09,T of N2O per VKT,146.6073603616041,km,,1.068727195638237e+08,vehicle km traveled (VKT),,,Kamalia Urban Area in Faisalabad Division,,30.724134656777114,72.64978233192693
115233,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2,18356.612466352664,0.000171761442408,T of CO2 per VKT,146.6073603616041,km,,1.068727195638237e+08,vehicle km traveled (VKT),,,Kamalia Urban Area in Faisalabad Division,,30.724134656777114,72.64978233192693
115233,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,ch4,2.249085772644164,2.1044526440641612e-08,T of CH4 per VKT,146.6073603616041,km,,1.068727195638237e+08,vehicle km traveled (VKT),,,Kamalia Urban Area in Faisalabad Division,,30.724134656777114,72.64978233192693
115233,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2e_20yr,18710.645915219007,5.774692036419859e-09,,146.6073603616041,km,,1.068727195638237e+08,vehicle km traveled (VKT),,,Kamalia Urban Area in Faisalabad Division,,30.724134656777114,72.64978233192693
115233,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2e_100yr,18592.119095000657,5.774692036419859e-09,,146.6073603616041,km,,1.068727195638237e+08,vehicle km traveled (VKT),,,Kamalia Urban Area in Faisalabad Division,,30.724134656777114,72.64978233192693
115233,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,n2o,0.630684081887626,5.774692036419842e-09,T of N2O per VKT,148.15196158370128,km,,1.092151889503416e+08,vehicle km traveled (VKT),,,Kamalia Urban Area in Faisalabad Division,,30.724134656777114,72.64978233192693
115233,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2,18758.95838697766,0.000171761442408,T of CO2 per VKT,148.15196158370128,km,,1.092151889503416e+08,vehicle km traveled (VKT),,,Kamalia Urban Area in Faisalabad Division,,30.724134656777114,72.64978233192693
115233,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,ch4,2.298381931585132,2.1044526440641592e-08,T of CH4 per VKT,148.15196158370128,km,,1.092151889503416e+08,vehicle km traveled (VKT),,,Kamalia Urban Area in Faisalabad Division,,30.724134656777114,72.64978233192693
115233,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_20yr,19120.751650688784,5.774692036419842e-09,,148.15196158370128,km,,1.092151889503416e+08,vehicle km traveled (VKT),,,Kamalia Urban Area in Faisalabad Division,,30.724134656777114,72.64978233192693
115233,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_100yr,18999.626922894244,5.774692036419842e-09,,148.15196158370128,km,,1.092151889503416e+08,vehicle km traveled (VKT),,,Kamalia Urban Area in Faisalabad Division,,30.724134656777114,72.64978233192693
113987,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,n2o,0.3563630859111406,5.774692036419973e-09,T of N2O per VKT,99.04667335899164,km,,6.171118453826126e+07,vehicle km traveled (VKT),,,Usta Muhammad Urban Area in Nasirabad Division,,28.175008181565218,68.03954019582685
113987,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2,10599.602069000692,0.000171761442408,T of CO2 per VKT,99.04667335899164,km,,6.171118453826126e+07,vehicle km traveled (VKT),,,Usta Muhammad Urban Area in Nasirabad Division,,28.175008181565218,68.03954019582685
113987,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,ch4,1.2986826546987589,2.1044526440641705e-08,T of CH4 per VKT,99.04667335899164,km,,6.171118453826126e+07,vehicle km traveled (VKT),,,Usta Muhammad Urban Area in Nasirabad Division,,28.175008181565218,68.03954019582685
113987,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2e_20yr,10804.030510467088,5.774692036419973e-09,,99.04667335899164,km,,6.171118453826126e+07,vehicle km traveled (VKT),,,Usta Muhammad Urban Area in Nasirabad Division,,28.175008181565218,68.03954019582685
113987,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2e_100yr,10735.589934564465,5.774692036419973e-09,,99.04667335899164,km,,6.171118453826126e+07,vehicle km traveled (VKT),,,Usta Muhammad Urban Area in Nasirabad Division,,28.175008181565218,68.03954019582685
113987,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,n2o,0.6274239305739455,5.7746920364199425e-09,T of N2O per VKT,162.88823598309875,km,,1.0865063047810964e+08,vehicle km traveled (VKT),,,Usta Muhammad Urban Area in Nasirabad Division,,28.175008181565218,68.03954019582685
113987,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2,18661.989009463417,0.000171761442408,T of CO2 per VKT,162.88823598309875,km,,1.0865063047810964e+08,vehicle km traveled (VKT),,,Usta Muhammad Urban Area in Nasirabad Division,,28.175008181565218,68.03954019582685
113987,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,ch4,2.286501065888965,2.1044526440641662e-08,T of CH4 per VKT,162.88823598309875,km,,1.0865063047810964e+08,vehicle km traveled (VKT),,,Usta Muhammad Urban Area in Nasirabad Division,,28.175008181565218,68.03954019582685
113987,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_20yr,19021.912080445967,5.7746920364199425e-09,,162.88823598309875,km,,1.0865063047810964e+08,vehicle km traveled (VKT),,,Usta Muhammad Urban Area in Nasirabad Division,,28.175008181565218,68.03954019582685
113987,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_100yr,18901.413474273613,5.7746920364199425e-09,,162.88823598309875,km,,1.0865063047810964e+08,vehicle km traveled (VKT),,,Usta Muhammad Urban Area in Nasirabad Division,,28.175008181565218,68.03954019582685
8352505,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Sibi,,29.52403640750009,68.67586271310284
8352505,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2,53038.27976948,,,,N/A,,,N/A,,,Sibi,,29.52403640750009,68.67586271310284
8352505,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Sibi,,29.52403640750009,68.67586271310284
8352505,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_20yr,53038.27976948,,,,N/A,,,N/A,,,Sibi,,29.52403640750009,68.67586271310284
8352505,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_100yr,53038.27976948,,,,N/A,,,N/A,,,Sibi,,29.52403640750009,68.67586271310284
8352505,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Sibi,,29.52403640750009,68.67586271310284
8352505,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2,18823.537926433,,,,N/A,,,N/A,,,Sibi,,29.52403640750009,68.67586271310284
8352505,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Sibi,,29.52403640750009,68.67586271310284
8352505,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_20yr,18823.537926433,,,,N/A,,,N/A,,,Sibi,,29.52403640750009,68.67586271310284
8352505,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_100yr,18823.537926433,,,,N/A,,,N/A,,,Sibi,,29.52403640750009,68.67586271310284
21254200,PAK,enteric-fermentation-cattle-pasture,1-1-2021,12-31-2021,Yearly,n2o,,,T of N2O per animal,1.03761719985276e+06,N/A,0.0240110250574908,24914.2525857481,animals,,,Makran,,26.141668320000093,63.18870334396942
21254200,PAK,enteric-fermentation-cattle-pasture,1-1-2021,12-31-2021,Yearly,co2,,,T of CO2 per animal,1.03761719985276e+06,N/A,0.0240110250574908,24914.2525857481,animals,,,Makran,,26.141668320000093,63.18870334396942
21254200,PAK,enteric-fermentation-cattle-pasture,1-1-2021,12-31-2021,Yearly,ch4,672.684822027014,0.0270000000887771,T of CH4 per animal,1.03761719985276e+06,N/A,0.0240110250574908,24914.2525857481,animals,,,Makran,,26.141668320000093,63.18870334396942
21254200,PAK,enteric-fermentation-cattle-pasture,1-1-2021,12-31-2021,Yearly,co2e_20yr,54352.93361978273,,,1.03761719985276e+06,N/A,0.0240110250574908,24914.2525857481,animals,,,Makran,,26.141668320000093,63.18870334396942
21254200,PAK,enteric-fermentation-cattle-pasture,1-1-2021,12-31-2021,Yearly,co2e_100yr,18297.02715913478,,,1.03761719985276e+06,N/A,0.0240110250574908,24914.2525857481,animals,,,Makran,,26.141668320000093,63.18870334396942
21254200,PAK,enteric-fermentation-cattle-pasture,1-1-2022,12-31-2022,Yearly,n2o,,,T of N2O per animal,1.03761719985276e+06,N/A,0.0244752615054207,25395.9523089187,animals,,,Makran,,26.141668320000093,63.18870334396942
21254200,PAK,enteric-fermentation-cattle-pasture,1-1-2022,12-31-2022,Yearly,co2,,,T of CO2 per animal,1.03761719985276e+06,N/A,0.0244752615054207,25395.9523089187,animals,,,Makran,,26.141668320000093,63.18870334396942
21254200,PAK,enteric-fermentation-cattle-pasture,1-1-2022,12-31-2022,Yearly,ch4,685.690721805139,0.0270000003726709,T of CH4 per animal,1.03761719985276e+06,N/A,0.0244752615054207,25395.9523089187,animals,,,Makran,,26.141668320000093,63.18870334396942
21254200,PAK,enteric-fermentation-cattle-pasture,1-1-2022,12-31-2022,Yearly,co2e_20yr,55403.810321855235,,,1.03761719985276e+06,N/A,0.0244752615054207,25395.9523089187,animals,,,Makran,,26.141668320000093,63.18870334396942
21254200,PAK,enteric-fermentation-cattle-pasture,1-1-2022,12-31-2022,Yearly,co2e_100yr,18650.78763309978,,,1.03761719985276e+06,N/A,0.0244752615054207,25395.9523089187,animals,,,Makran,,26.141668320000093,63.18870334396942
112187,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,n2o,0.5850385105560956,5.7746920364201054e-09,T of N2O per VKT,133.78554636932265,km,,1.0131077239554016e+08,vehicle km traveled (VKT),,,Shakar Garh Urban Area in Gujranwala Division,,32.26232471818971,75.15736597302174
112187,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2,17401.28439813095,0.000171761442408,T of CO2 per VKT,133.78554636932265,km,,1.0131077239554016e+08,vehicle km traveled (VKT),,,Shakar Garh Urban Area in Gujranwala Division,,32.26232471818971,75.15736597302174
112187,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,ch4,2.1320372283997955,2.1044526440641877e-08,T of CH4 per VKT,133.78554636932265,km,,1.0131077239554016e+08,vehicle km traveled (VKT),,,Shakar Garh Urban Area in Gujranwala Division,,32.26232471818971,75.15736597302174
112187,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2e_20yr,17736.89298285576,5.7746920364201054e-09,,133.78554636932265,km,,1.0131077239554016e+08,vehicle km traveled (VKT),,,Shakar Garh Urban Area in Gujranwala Division,,32.26232471818971,75.15736597302174
112187,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2e_100yr,17624.53462091909,5.7746920364201054e-09,,133.78554636932265,km,,1.0131077239554016e+08,vehicle km traveled (VKT),,,Shakar Garh Urban Area in Gujranwala Division,,32.26232471818971,75.15736597302174
112187,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,n2o,0.6089777382462203,5.774692036420106e-09,T of N2O per VKT,135.91062498273203,km,,1.0545631427710605e+08,vehicle km traveled (VKT),,,Shakar Garh Urban Area in Gujranwala Division,,32.26232471818971,75.15736597302174
112187,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2,18113.328651271662,0.000171761442408,T of CO2 per VKT,135.91062498273203,km,,1.0545631427710605e+08,vehicle km traveled (VKT),,,Shakar Garh Urban Area in Gujranwala Division,,32.26232471818971,75.15736597302174
112187,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,ch4,2.219278194137196,2.1044526440641864e-08,T of CH4 per VKT,135.91062498273203,km,,1.0545631427710605e+08,vehicle km traveled (VKT),,,Shakar Garh Urban Area in Gujranwala Division,,32.26232471818971,75.15736597302174
112187,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_20yr,18462.67002482921,5.774692036420106e-09,,135.91062498273203,km,,1.0545631427710605e+08,vehicle km traveled (VKT),,,Shakar Garh Urban Area in Gujranwala Division,,32.26232471818971,75.15736597302174
112187,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_100yr,18345.71406399818,5.774692036420106e-09,,135.91062498273203,km,,1.0545631427710605e+08,vehicle km traveled (VKT),,,Shakar Garh Urban Area in Gujranwala Division,,32.26232471818971,75.15736597302174
113604,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,n2o,0.577936479729968,5.774692036420265e-09,T of N2O per VKT,91.07695521731324,km,,1.0008091792341384e+08,vehicle km traveled (VKT),,,Khar Urban Area in F.A.T.A. Division,,34.74084868237072,71.52913713952924
113604,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2,17190.042820046547,0.000171761442408,T of CO2 per VKT,91.07695521731324,km,,1.0008091792341384e+08,vehicle km traveled (VKT),,,Khar Urban Area in F.A.T.A. Division,,34.74084868237072,71.52913713952924
113604,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,ch4,2.1061555234430123,2.104452644064208e-08,T of CH4 per VKT,91.07695521731324,km,,1.0008091792341384e+08,vehicle km traveled (VKT),,,Khar Urban Area in F.A.T.A. Division,,34.74084868237072,71.52913713952924
113604,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2e_20yr,17521.577309696884,5.774692036420265e-09,,91.07695521731324,km,,1.0008091792341384e+08,vehicle km traveled (VKT),,,Khar Urban Area in F.A.T.A. Division,,34.74084868237072,71.52913713952924
113604,PAK,road-transportation,1-1-2021,12-31-2021,Yearly,co2e_100yr,17410.582913611433,5.774692036420265e-09,,91.07695521731324,km,,1.0008091792341384e+08,vehicle km traveled (VKT),,,Khar Urban Area in F.A.T.A. Division,,34.74084868237072,71.52913713952924
113604,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,n2o,0.6065532014552953,5.774692036420251e-09,T of N2O per VKT,100.0378850044346,km,,1.050364586769028e+08,vehicle km traveled (VKT),,,Khar Urban Area in F.A.T.A. Division,,34.74084868237072,71.52913713952924
113604,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2,18041.21364777766,0.000171761442408,T of CO2 per VKT,100.0378850044346,km,,1.050364586769028e+08,vehicle km traveled (VKT),,,Khar Urban Area in F.A.T.A. Division,,34.74084868237072,71.52913713952924
113604,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,ch4,2.210442531857489,2.1044526440642072e-08,T of CH4 per VKT,100.0378850044346,km,,1.050364586769028e+08,vehicle km traveled (VKT),,,Khar Urban Area in F.A.T.A. Division,,34.74084868237072,71.52913713952924
113604,PAK,road-transportation,1-1-2022,12-31-2022,Yearly,co2e_20yr,18389.1641806532,5.774692036420251e-09,,100.0378850044346,km,,1.050364586769028e+08,vehicle km traveled (VKT),,,Khar Urban Area in F.A.T.A. Division,,34.74084868237072,71.52913713952924
